topic,feature,value
40,artist281,-0.0185677409386
40,artist282,0.250098898576
40,artist283,0.0194800127466
40,artist284,-0.00167542291398
40,artist285,-0.120748991106
40,artist286,-0.171361996848
40,artist287,0.0146804529991
40,artist1608,0.00514576450633
40,artist1609,-0.0221318785967
40,artist1603,0.0441925993662
40,artist1600,-0.299352385399
40,artist1606,0.00996926963678
40,artist1604,-0.0145088652926
40,artist607,-0.0349352138471
40,artist1112,-0.00353129282208
40,artist1113,0.0004997644071
40,location87,0.0812564296814
40,location86,-0.343536417447
40,location85,0.0182026652151
40,location84,-0.0293489425694
40,location83,0.00950045485404
40,location81,-0.123745005775
40,location80,0.178719092778
40,location89,-0.0114519098736
40,location88,0.0825274557393
40,artist378,-0.0411323249261
40,artist379,-0.0206258506529
40,artist374,0.0247726545134
40,artist376,-0.0157813081511
40,artist377,-0.0137361600186
40,artist371,-0.0471958306242
40,artist372,0.0538106183659
40,artist172,-0.0192251523379
40,artist173,-0.0101336807283
40,artist170,0.0109124363131
40,artist171,0.0364401180187
40,artist176,0.0791187460534
40,artist177,0.0360825863559
40,artist174,-0.0701870376644
40,artist175,0.00667675536882
40,location458,-0.0277276795664
40,location457,0.0398572432863
40,location456,-0.000927816439583
40,location455,0.00924428021145
40,location454,-0.00956402803206
40,location453,-0.0153247454468
40,location452,-0.0101644125032
40,location450,-0.0148169218355
40,location299,-0.0410024965644
40,location298,0.0125630876984
40,location517,0.0156332184059
40,location293,-0.0266072534754
40,location292,0.00209405608031
40,location295,0.0232763150013
40,location294,0.0103060354765
40,location297,0.00160246696445
40,location296,-0.00689743965137
40,location515,-0.0379679286424
40,location512,0.000980058685731
40,artist986,0.109026436549
40,location69,0.831392736707
40,location68,0.00813658247751
40,location510,0.0218029358985
40,location61,-0.203692138371
40,location60,0.129982376352
40,location63,0.0146524852233
40,location62,0.12294101886
40,location65,0.0469574158701
40,location64,-0.00601361246615
40,location67,-0.117990075246
40,location66,0.0379196650013
40,artist994,0.0262737428758
40,artist995,-0.199874127252
40,artist996,0.0200977172042
40,artist997,-0.0953409831756
40,artist990,0.029654101651
40,artist991,-0.0141225857988
40,artist993,0.0240118705916
40,artist1433,0.0638535607142
40,artist1549,-0.0897954948379
40,artist18,-0.00981894741588
40,artist16,0.0269847059331
40,artist17,-0.0206544794638
40,artist14,0.0387045910565
40,artist15,0.0282784642915
40,artist12,0.00576636725049
40,artist13,0.00225807707787
40,artist10,0.0133076332971
40,artist11,-0.110420342325
40,artist1389,-0.0139018149793
40,artist1388,0.035759986455
40,artist1385,0.155670718301
40,artist1384,-0.0594687595198
40,artist1382,0.0303519260684
40,artist576,-0.0131395170351
40,artist577,-0.0168164059914
40,artist575,-0.220960556124
40,artist572,-0.00228238092804
40,artist573,-0.0167575933666
40,artist570,0.0110521618076
40,artist571,-0.000663822592428
40,artist578,-0.103599114019
40,artist579,-0.0354981495966
40,artist1163,-0.0597603981349
40,artist1161,-0.0109050061139
40,artist610,0.0185151968917
40,artist1167,-0.0151168946615
40,artist616,-0.0286400132055
40,artist615,0.0162923453544
40,artist1023,0.035593637422
40,artist619,-0.018687497563
40,artist618,-0.0196274933758
40,artist1020,0.0454225265732
40,artist1026,0.0616521939838
40,artist1027,0.0229349797505
40,artist1325,-0.0173583732063
40,artist1024,-0.0475091983406
40,artist1327,-0.000468516555508
40,artist1452,0.00105555540617
40,artist1451,0.0224189565093
40,artist1457,0.045330422602
40,artist1322,-0.0277276795664
40,artist1456,0.0223551930685
40,artist767,0.0158853557897
40,artist763,0.127054621642
40,artist762,-0.0143886019688
40,artist761,-0.277210233006
40,artist1454,0.032009296306
40,artist769,-0.000223412949092
40,artist1619,0.0878589000871
40,artist1618,0.0291528656706
40,artist1610,-0.0209744177653
40,artist1612,0.0121626850397
40,artist1369,0.0848563252527
40,artist1614,-0.0195318044125
40,artist1617,0.0138362132076
40,artist1368,-0.0174318917455
40,artist381,-0.0398973183934
40,artist380,0.0307821343503
40,artist383,0.0370474434747
40,artist382,0.0612078448331
40,artist384,-0.0189141516622
40,artist387,-0.0116790189689
40,artist389,-0.0224772883435
40,artist388,-0.0145957381786
40,artist149,-0.123745005775
40,artist148,-0.0181119196802
40,artist147,0.00157395026849
40,artist146,-0.0137978051789
40,artist145,-0.0724306725726
40,artist144,-0.0971369134214
40,artist143,0.0145051939099
40,artist141,-0.0191934003828
40,artist1744,0.103059141823
40,location448,0.0344257782694
40,location449,-0.0119078010254
40,artist1742,0.0286352719224
40,location444,-0.00968746285224
40,location446,0.0343138445836
40,location447,-0.0100010449033
40,location442,0.00278835925546
40,location288,-0.0223723417027
40,location289,0.0182207949983
40,location286,-0.0173100673436
40,location287,-0.102430104577
40,location284,-0.0617362119734
40,location285,-0.0059318993327
40,location283,-0.0283777091039
40,location280,0.041686160778
40,location281,0.0244624912467
40,location58,0.00997998285635
40,location59,0.0963261571396
40,location54,-0.0819863044096
40,location55,-0.0927379786044
40,location56,-0.399475870807
40,location57,0.0425333573092
40,location50,0.234925396087
40,location52,-0.206630665878
40,location53,0.0270666635982
40,artist1740,0.04957112166
40,artist961,-0.0138303672704
40,artist960,0.0735189949774
40,artist963,-0.173334833012
40,artist967,0.151442368959
40,artist966,0.00862101524809
40,artist968,0.010409587405
40,artist1554,0.0156332184059
40,artist1552,0.0901732880345
40,artist1550,0.00847552171075
40,artist1551,0.00667717436807
40,artist1417,-0.00732449454377
40,artist1570,0.0247554644247
40,artist1571,0.0281674877985
40,artist1572,-0.0213264237458
40,artist1573,-0.0459522305547
40,artist1416,-0.0160679874397
40,artist1575,0.0448320862291
40,artist1576,-0.0208372058342
40,artist1577,-0.0165108275237
40,artist1578,-0.043980284004
40,artist1579,0.0518569719037
40,artist1256,-0.0174100471455
40,artist819,0.0706915381162
40,artist818,-0.0185880159533
40,artist549,0.0188478347822
40,artist548,0.017332453612
40,artist1376,0.0232935960762
40,artist1377,0.0488131568163
40,artist1374,0.0209423052469
40,artist1375,0.0159691247752
40,artist543,0.020299069865
40,artist542,0.000874148846799
40,artist541,-0.037101127314
40,artist540,0.02221571147
40,artist547,0.0242950544695
40,artist546,0.0812608000336
40,artist545,-0.0199594454791
40,artist1116,-0.0982247396103
40,artist606,0.10842086797
40,artist449,-0.0686801832288
40,artist600,0.0155632889994
40,artist601,0.0680668740112
40,artist603,0.0293063417597
40,artist608,-0.0252041919675
40,artist609,-0.520012250273
40,artist1119,-0.021427166399
40,artist1286,-0.000182579037761
40,artist1287,-0.0100010449033
40,artist1284,0.0343138445836
40,artist1282,-0.0122483089166
40,artist1281,-0.0162728411581
40,artist1289,-0.0348020751988
40,artist1412,-0.0105133457114
40,artist1371,0.0099665322825
40,artist1409,0.191731351577
40,artist778,-0.0182577643701
40,artist779,-0.0618874335036
40,artist1028,-0.0259367986895
40,artist1029,-0.0254650016524
40,artist771,0.0549725493889
40,artist772,-0.0201487582678
40,artist773,0.404173180225
40,artist774,0.752976381591
40,artist775,-0.0583269030915
40,artist776,-0.0171777479425
40,artist1598,-0.0136402817617
40,artist1599,0.0485820892307
40,artist1590,0.0222848328067
40,artist1591,0.00497115949513
40,artist1597,0.0249355738381
40,artist1594,-0.00466952011175
40,artist1595,0.0957576456656
40,artist1628,-0.0176842012694
40,artist1624,-0.0207772153509
40,artist1625,0.0102772605976
40,artist1627,0.0201021604812
40,artist1620,0.0121080957936
40,artist1621,0.0106837621923
40,artist1623,-0.0145489342002
40,artist392,-0.00684722641429
40,artist393,-0.049858511961
40,artist390,-0.00129909788158
40,artist391,-0.0148547731225
40,artist396,-0.0308336537356
40,artist395,-0.00785290949885
40,artist398,-0.17631175367
40,artist399,-0.0683512845964
40,artist150,-0.0245858705011
40,artist154,0.00950045485404
40,artist155,-0.048828955316
40,artist156,-0.0194766218304
40,artist157,0.0201071783422
40,artist159,-0.0941833217471
40,artist1379,-0.169868797517
40,location471,0.0848563252527
40,location470,0.0464929800026
40,location473,-0.0594687595198
40,location472,0.0383880812844
40,location475,0.0192215609352
40,location474,-0.0139018149793
40,location477,-0.0397303294713
40,location476,0.000134342453625
40,location479,0.0290292993259
40,location478,-0.012461080105
40,location273,0.146931831275
40,location272,0.0024294172579
40,location271,-0.0476907400787
40,location270,0.0123251551038
40,location277,-0.0346500169288
40,location276,0.0450018626407
40,artist627,0.00728716062421
40,location279,0.172073467324
40,location278,0.252837815357
40,artist1176,-0.0414312852898
40,artist622,0.0239570530548
40,artist623,-0.0827506034221
40,location43,0.0750379242857
40,location42,-0.0448471562105
40,location41,0.00290798572762
40,location40,-0.350654175128
40,location47,0.142063224842
40,location46,-0.077382061505
40,location45,-0.0331038039936
40,location44,0.0647509299912
40,location49,-0.338365187726
40,location48,0.0224451961556
40,artist972,-0.0864403057322
40,artist970,0.0164083601068
40,artist976,0.0650235345683
40,artist977,-0.00337680978173
40,artist974,-0.019746515267
40,artist975,0.0112672872882
40,artist978,0.0261684020257
40,artist979,-0.0216181926155
40,location387,0.00961381607285
40,location386,-0.00279572785857
40,location385,-0.231783751549
40,location384,0.00609421995077
40,location383,-0.00714929455187
40,location382,-0.0262268687584
40,location381,-0.0159670205085
40,location380,-0.0216440446943
40,location388,-0.00787823075669
40,location129,0.0146804529991
40,location128,-0.0185677409386
40,location123,-0.0664483264555
40,location122,0.168984781258
40,location121,0.0624175115029
40,location120,-0.115161436137
40,location127,0.00910743952889
40,location126,0.00477792195873
40,location125,-0.0126986061578
40,location124,0.0576160716898
40,location498,-0.0478236206128
40,location493,0.00912328725339
40,location492,0.0220633820123
40,location491,0.0116524437825
40,location497,0.0289453530556
40,location496,0.00747121761606
40,location495,0.0283517052252
40,location100,-0.0681950461596
40,artist75,-0.0195117302805
40,artist76,0.0282812867423
40,artist77,-0.0331038039936
40,artist70,0.17961171216
40,artist71,0.00290798572762
40,artist72,0.0089373504207
40,artist73,-0.518620784329
40,artist78,-0.077382061505
40,artist79,0.142063224842
40,artist1569,-0.0874678702399
40,artist1361,-0.0500947479707
40,artist808,0.0454265916167
40,artist1362,0.0278894547388
40,artist558,-0.00420554786051
40,artist559,0.125665759368
40,artist1367,0.0111359123177
40,artist1366,0.0210560384892
40,artist802,0.418106082329
40,artist803,0.0345076400955
40,artist556,0.00346116875198
40,artist557,-0.0210167410992
40,artist550,-0.00247511158541
40,artist807,-0.162332430357
40,artist804,0.0206685017561
40,artist805,-0.0259328647439
40,artist1401,0.000134342453625
40,artist1105,-0.00787823075669
40,artist1104,0.0151074002522
40,artist1107,-0.00125260176245
40,artist1106,0.0091271120349
40,artist1101,0.0243307948333
40,artist1100,-0.094279903935
40,artist1103,-0.0178932518965
40,artist1102,-0.00825671255372
40,artist1108,0.0572616700989
40,artist1295,-0.0215263323009
40,artist1294,-0.0148169218355
40,artist1296,-0.0202082110996
40,artist1291,-0.0207421764803
40,artist1290,-0.0111052914201
40,artist1293,0.0118645291315
40,artist1292,-0.0119078010254
40,artist1299,-0.0181103596387
40,artist1403,-0.0132137002003
40,artist1404,-0.072391819769
40,artist1039,0.0332725525923
40,artist1038,-0.0837636195688
40,artist709,0.00155708919091
40,artist708,0.00388403899913
40,artist1031,-0.129187177994
40,artist704,0.0182207949983
40,artist1033,0.0352805132878
40,artist706,0.0153152680099
40,artist701,-0.102430104577
40,artist700,-0.0173100673436
40,artist703,-0.0223723417027
40,artist702,0.0179200408303
40,artist1581,-0.0159901078598
40,artist1580,-0.0144115180967
40,artist1583,0.00354943198669
40,artist1582,0.00949934096646
40,artist1585,-0.026001779671
40,artist1584,0.0346386193946
40,artist1587,0.0948443409525
40,artist1586,0.0434492395145
40,location516,0.109551778439
40,artist1406,-0.0397303294713
40,artist1633,0.0404602556386
40,artist1632,-0.0120932463042
40,artist1631,-0.022686843494
40,artist1630,-0.0136340653628
40,artist1637,0.00670744930432
40,artist1407,0.0628981275215
40,artist1634,0.0362458724114
40,artist1639,0.136607175819
40,artist1638,-0.0459369732175
40,location514,-0.070181739158
40,artist4,0.0391244591523
40,artist5,-0.122883646773
40,artist6,-0.620856848334
40,artist124,-0.0135260107276
40,artist121,0.00813658247751
40,artist122,0.00822564151963
40,artist129,0.00131983600545
40,artist128,-0.111371677197
40,artist2,0.0362340442646
40,location513,0.0337749970828
40,artist1476,0.0115059961989
40,artist239,-0.0408632300122
40,artist238,0.116546118257
40,artist231,0.0148799243896
40,artist230,-0.0843210323383
40,artist232,-0.00355256720596
40,artist235,-0.143437538447
40,artist237,-0.00356536599643
40,artist236,-0.0538418821665
40,location467,-0.158903530484
40,location464,-0.00846646874701
40,location462,-0.019477429977
40,location463,-0.0854183263055
40,location460,-0.000468516555508
40,location461,-0.0191709192474
40,location468,0.0291436043928
40,location469,0.0278894547388
40,location260,-0.0221352820173
40,location261,0.00715951038015
40,location262,-0.000258455368399
40,location263,0.0840813859302
40,location264,-0.0868453917573
40,location265,0.00929072242289
40,location266,0.106626860544
40,location267,0.014826010386
40,location268,-0.0303560482347
40,location269,0.0324799224187
40,location36,-0.0218390907284
40,location37,0.0098820300586
40,location34,-0.0356064193397
40,location35,0.012979164903
40,location32,-0.0165450138733
40,location33,0.00357691589358
40,location30,-0.0136836371753
40,location31,-0.030878111622
40,location38,-0.0481442695929
40,location39,-0.0105315685797
40,location274,-0.00855831523173
40,artist947,-0.0533122159527
40,artist944,0.0238443796505
40,artist943,0.0133770644432
40,artist942,0.252837815357
40,artist941,0.0129281718347
40,artist940,-0.0188287232938
40,artist949,0.0668130632177
40,location394,-0.0269127500929
40,location395,0.0150585330663
40,location396,-0.0161154997637
40,location397,0.0257026031783
40,location390,0.0143818096738
40,location391,0.00396271827591
40,location393,-0.0205426347695
40,location398,-0.0157890051396
40,location399,-0.00221843640079
40,artist499,-0.114236114227
40,artist498,-0.0277872476141
40,artist495,-0.011056994555
40,artist494,0.0165775269565
40,artist497,-0.00803431279082
40,artist496,-0.00374099454332
40,artist491,0.0173187856027
40,artist490,0.014414983575
40,artist493,0.0593410804227
40,location138,0.00703832373335
40,location139,-0.445833246501
40,location130,-0.0167077364245
40,location131,0.522081192171
40,location132,0.0414050612645
40,location133,-0.117999634724
40,location134,-0.0307324270932
40,location135,0.115684586185
40,location136,0.0343289285967
40,location137,-0.158667123446
40,location488,0.00105555540617
40,location489,0.032009296306
40,location480,0.0290472549397
40,location481,0.0638535607142
40,location482,0.0604539504111
40,location483,-0.058268054328
40,location484,-0.017213759045
40,location485,-0.0165131476371
40,location486,0.021665478634
40,artist67,-0.0108850933115
40,artist65,-0.057128578309
40,artist64,-0.0138186683388
40,artist61,0.0268545930071
40,artist60,-0.00933300494994
40,artist69,0.0089039990257
40,artist68,-0.062762638525
40,artist1354,0.00698143496936
40,artist1355,0.0843741452299
40,artist1357,0.0420367586663
40,artist839,-0.241882656908
40,artist837,0.0570687954436
40,artist836,-0.0129908146338
40,artist835,-0.0029965973294
40,artist834,-0.121040391118
40,artist833,-0.110906293503
40,artist832,-0.0198040803196
40,artist831,-0.203040831294
40,artist830,-0.0521778404431
40,artist1400,-0.164315689105
40,artist1138,-0.019517128221
40,artist1139,-0.0170914255791
40,artist1131,-0.0205426347695
40,artist1133,0.0160670603859
40,artist1134,-0.0269127500929
40,artist1135,0.0020331526376
40,artist1137,0.0150585330663
40,artist1008,-0.0227442512637
40,artist1009,-0.0758975504736
40,artist719,0.00073247251057
40,artist1004,-0.0144012392955
40,artist1006,0.0139363736613
40,artist1007,-0.0172471381178
40,artist1000,0.51985744516
40,artist1001,0.0439679177806
40,artist1002,-0.0135174881998
40,artist1003,0.0439278480701
40,artist1646,0.0562379083012
40,artist1647,1.21834924646
40,artist1645,-0.15475954379
40,artist1642,0.0823569795259
40,artist1643,0.274058153004
40,artist1640,-0.00178309706701
40,artist1648,0.18981197114
40,artist1649,0.00854808409098
40,artist136,-0.0205053530626
40,artist137,-0.0754652452614
40,artist134,0.0335730033476
40,artist135,-0.0116761382134
40,artist132,-0.00658983920595
40,artist133,0.0142149162362
40,artist130,-0.0180068507983
40,artist139,0.0117222202187
40,artist1437,-0.0185014434629
40,artist228,0.0229075656976
40,artist229,-0.0548214881763
40,artist222,0.0746033822053
40,artist223,-0.0153825520698
40,artist227,0.0795377423776
40,artist224,0.290360593604
40,location255,-0.0669435704046
40,location257,-0.0168898305302
40,location256,0.0239570530548
40,location251,0.0293063417597
40,location250,0.0680668740112
40,location253,-0.0252041919675
40,location252,-0.0349352138471
40,location259,0.171608604782
40,location258,-0.0161726890917
40,location25,-0.0249738055946
40,location24,-0.0584615513774
40,location27,-0.0590411712547
40,location26,-0.216549088875
40,location21,-0.063875119785
40,location20,-0.014559762019
40,location23,-0.00280381031583
40,location22,0.031258963818
40,location29,-0.0100922028772
40,location28,0.0112493648491
40,artist958,-0.0102075996397
40,artist959,0.0246368891888
40,artist950,0.024843912918
40,artist951,0.0328370617656
40,artist952,-0.0244885255941
40,artist953,-0.0885187669733
40,artist954,-0.135185664871
40,artist955,0.190338333139
40,artist723,-0.0176514621319
40,artist722,0.017834209995
40,artist721,0.469770759179
40,artist727,0.0272661504686
40,artist726,0.0103060354765
40,artist488,0.0994767104609
40,artist489,-0.0187632820528
40,artist486,-0.209048079467
40,artist484,0.115242901279
40,artist485,-0.0573317828225
40,artist482,0.232788406169
40,artist640,0.00715951038015
40,location109,-0.0896546811274
40,location108,0.0426073973763
40,artist641,-0.0258300033954
40,location105,-0.0982355935749
40,location104,-0.00433920427946
40,location107,0.0664789731245
40,location106,0.0658507646762
40,location101,0.128510211175
40,artist1019,0.0274647866961
40,location103,-0.00970341219129
40,location102,0.00615358849542
40,artist1018,-0.0143740425147
40,artist644,0.0840813859302
40,artist646,0.00235840395386
40,artist647,0.0425157701272
40,artist1349,-0.239402509088
40,artist1348,-0.0391661089959
40,artist1342,-0.0156039360886
40,artist1340,-0.015063225248
40,artist1347,0.0296191249081
40,artist1345,-0.158903530484
40,artist1344,-0.0153801242308
40,artist820,-0.0104343855055
40,artist821,-0.01640862653
40,artist822,0.14944765561
40,artist7,-0.020916099817
40,artist824,0.000345338688704
40,artist825,-0.042406589198
40,artist826,-0.0159611371657
40,artist827,0.0444403282249
40,artist828,-0.0486479832674
40,artist829,0.0344546433493
40,artist8,-0.0504594968944
40,artist9,-0.0196810947555
40,artist1128,-0.0192913739471
40,artist1127,0.00151648128255
40,artist1125,-0.0142087310984
40,artist1124,-0.0135228209553
40,artist1122,0.00396271827591
40,artist1121,0.0143818096738
40,artist1120,0.016305118946
40,artist58,-0.0218390907284
40,artist59,0.0098820300586
40,artist52,0.0414028538704
40,artist53,0.000283833091245
40,artist50,-0.0165450138733
40,artist51,0.00357691589358
40,artist56,-0.016035634907
40,artist57,0.012979164903
40,artist54,0.000823720266073
40,artist55,0.0060765461434
40,artist1013,0.0280699236055
40,artist1012,-0.191083997379
40,artist1011,-0.00420197684066
40,artist1010,-0.0173977036545
40,artist1017,0.0119801883577
40,artist1016,0.00235762339609
40,artist725,-0.0149365504129
40,artist1014,-0.0273413113569
40,artist729,-0.00297933040756
40,artist728,0.0232763150013
41,location494,0.0192628641317
41,artist1655,-0.0245963496974
41,artist1657,-0.335699225125
41,artist1651,0.473329895193
41,artist1650,0.0241010278873
41,artist1652,0.0276551550097
41,artist1659,-0.0194579003276
41,artist1658,-0.0523796763568
41,artist109,0.0543887374538
41,artist103,0.0706933517464
41,artist101,-0.0283286210247
41,artist100,-0.0262154975943
41,artist107,0.0120886332136
41,artist106,0.0229864464973
41,artist105,0.0599064157807
41,artist104,0.353256023663
41,artist1566,-0.0350910433589
41,artist1565,-0.0295394635545
41,artist1564,0.00343308577176
41,artist1563,-0.00179009126958
41,artist1562,-0.0160725572579
41,artist1561,0.00719419210599
41,artist1560,0.036857441822
41,artist219,-0.0612269941996
41,artist218,-0.0377208511365
41,artist217,0.0708843174412
41,artist216,-0.0722972928922
41,artist214,0.0513853036004
41,artist213,0.0841414375393
41,artist212,0.189235252126
41,artist210,0.0138862227954
41,location248,-0.408980608595
41,location249,-0.0467453600637
41,location242,0.264099586267
41,location243,-0.0418904486779
41,location240,0.0112240624865
41,location241,-0.0343068834596
41,location246,-0.00914958707897
41,location247,0.00773268536393
41,location244,0.0253432073635
41,location245,0.520602160741
41,location18,-0.136890051234
41,location19,0.0620898875365
41,location10,0.566103754798
41,location11,-0.079267215367
41,location12,-0.0146443089085
41,location13,0.0169694202179
41,location14,0.0299103009561
41,artist1363,0.0110020424017
41,location16,-0.117070963619
41,location17,0.00591175657817
41,artist1365,-0.0428562566849
41,artist1425,-0.0210661614806
41,artist1364,0.0126100950356
41,artist929,0.00723756015967
41,artist928,0.00627629831433
41,artist925,0.029671115903
41,artist927,-0.0082993193373
41,artist920,0.0482656889235
41,artist923,0.0418978192975
41,artist922,0.00236224545097
41,artist554,0.0463251558249
41,artist555,-0.0410165567093
41,artist806,-0.00706230982181
41,artist551,0.0179181973524
41,artist552,-0.00975994691054
41,artist89,0.00301335224136
41,location112,-0.11252419564
41,location113,0.606746746094
41,location110,-0.0725631676748
41,location111,0.310513322802
41,location116,0.00016172314358
41,location117,-0.0901750059436
41,location114,-0.0106872201091
41,location115,0.0479727738329
41,location118,-0.0287437370711
41,location119,-0.0070224008618
41,artist1339,0.0346231762064
41,artist1335,-0.02470952014
41,artist1332,0.028507185778
41,artist1333,-0.0141595100539
41,artist1330,0.019554389608
41,artist1331,-0.0238532891303
41,artist855,-0.0714914207172
41,artist854,0.0185832381993
41,artist857,-0.00556905253821
41,artist584,-0.00914958707897
41,artist583,-0.0201602145709
41,artist582,0.61979912672
41,artist581,0.0253432073635
41,artist852,-0.0116359036043
41,artist858,0.329394457778
41,artist588,-0.0295214134446
41,artist1480,-0.0471149025224
41,artist1482,-0.0776840675215
41,artist1483,-0.0034283813692
41,artist1484,-0.0190296692316
41,artist1485,0.00805004964307
41,artist1486,0.00576575400278
41,artist1488,0.214451454419
41,artist1240,-0.0139267339541
41,artist1247,-0.0237155670186
41,artist1244,-0.0364619691962
41,artist1245,-0.018342270494
41,artist1249,-0.0228138481542
41,artist459,0.0481682042795
41,artist458,-0.0221219660309
41,artist451,-0.000500815213646
41,artist450,-0.0136946908671
41,artist452,-0.0629406297711
41,artist455,-0.0234845978594
41,artist454,0.0157502378671
41,artist457,-0.0461852376981
41,artist456,-0.299124821648
41,artist45,-0.0156257091286
41,artist44,-0.0122780741282
41,artist46,-0.0379530328537
41,artist41,0.0182957020873
41,artist43,0.0229248459391
41,artist1066,0.019097983738
41,artist735,-0.0224534376408
41,artist737,0.0239129320789
41,artist1062,0.0847117394
41,artist731,-0.0166049338405
41,artist732,-0.16855629634
41,artist1061,0.0204501211777
41,artist738,-0.0219544660124
41,artist739,-0.0157730751987
41,artist1068,-0.0202259760504
41,artist1069,-0.0564921350148
41,artist1660,0.0439699448604
41,artist1661,-0.233011656257
41,artist1664,-0.299822109774
41,artist1665,-0.00547243254068
41,artist1666,0.113338714377
41,artist1667,-0.0182411691301
41,artist1468,-0.00426429259055
41,artist1469,0.0226012797188
41,artist1462,0.0227731075576
41,artist1463,-0.0304510863445
41,artist1460,0.0293824215178
41,artist1461,-0.0241953760076
41,artist1466,-0.0602562437178
41,artist1467,0.0192628641317
41,artist1464,0.0291378724187
41,artist1465,0.000991600355472
41,artist119,0.000377412503771
41,artist114,-0.146386712374
41,artist115,-0.0511470389865
41,artist116,0.0503712900107
41,artist117,-0.0205477702819
41,artist111,0.00343245191079
41,artist112,0.0914177271926
41,artist113,-0.00901039812452
41,artist200,-0.0978871174832
41,artist201,0.0512104940971
41,artist202,-0.151874411822
41,artist204,-0.0183722195593
41,artist205,-0.0440633731667
41,artist206,-0.0233380680212
41,artist208,0.0473849961358
41,artist209,0.102551962483
41,location239,-0.0378548520493
41,location237,-0.0587266664792
41,location236,0.0250152718223
41,location235,-0.151248281107
41,location234,0.0254886616908
41,location233,0.0375283430717
41,location232,-0.00706090430706
41,location231,0.0882280361282
41,location230,0.0347299295791
41,artist939,-0.00613610162657
41,artist934,0.00401849681251
41,artist935,0.0850610339446
41,artist930,-0.0223930213146
41,artist931,-0.0173094681985
41,location343,-0.0106671320793
41,location342,0.0413632437727
41,location341,-0.0213184472641
41,location340,0.026162208057
41,location346,0.143776667039
41,location345,0.134781080233
41,location344,0.00795670718246
41,location349,0.00723756015967
41,location348,0.029671115903
41,location167,0.00212413792847
41,location166,0.00495676836391
41,location165,0.0587629351148
41,location163,-0.137889201972
41,location162,0.122758675228
41,location161,0.00917955838871
41,location160,-0.000969279002251
41,location169,-0.37766473891
41,location168,-0.0552669150715
41,artist598,-0.0568934970672
41,artist599,0.106881638553
41,artist1329,0.0114047958716
41,artist1328,-0.00862513811739
41,artist590,0.0185262563962
41,artist591,-0.408980608595
41,artist592,-0.0127298696265
41,artist1326,0.0259450266341
41,artist594,0.00284622186137
41,artist1320,0.0264378247359
41,artist596,7.91411246175e-05
41,artist597,-0.00288273362754
41,artist846,-0.0193334646322
41,artist847,-0.00135584650536
41,artist844,0.149968784782
41,artist845,0.034108405666
41,artist843,0.00993199033893
41,artist848,0.0508157470304
41,artist1493,0.0235511721615
41,artist1492,-0.326833345506
41,artist1491,-0.0378903408953
41,artist1490,0.0369043469754
41,artist1312,-0.000426022386785
41,artist1499,0.01201701179
41,artist1498,-0.116943871107
41,artist705,0.0188059038234
41,artist1253,0.00881494643206
41,artist1255,0.00735733425118
41,artist1254,0.00937840154308
41,artist1257,-0.0161374158638
41,artist1030,0.005568465275
41,artist1259,-0.0189141652949
41,artist1258,-0.0229784764533
41,artist1745,0.0100087856756
41,artist448,-0.0227784328665
41,artist1032,-0.00844874635018
41,artist442,-0.0123925034709
41,artist1035,0.0110427542161
41,artist440,0.0599622329853
41,artist441,-0.0555882278869
41,artist446,-0.0131060782397
41,artist447,-0.0349182702834
41,artist444,0.06213961555
41,artist445,-0.00650455081756
41,artist1037,0.00992549102336
41,artist1036,0.0438251443617
41,artist1427,0.00895568395268
41,artist1424,0.0109191459054
41,artist1075,-0.0215104815982
41,artist1074,-0.318458214013
41,artist1077,-0.019628722499
41,artist1076,-0.00898923009071
41,artist1070,0.128728821077
41,artist1073,0.00326913393706
41,artist1422,0.00151444693749
41,artist1079,0.00453148724262
41,artist1078,0.0294017808159
41,artist1420,0.015356552221
41,artist1421,0.0887837530897
41,artist1679,0.0134337976675
41,artist1678,-0.0276648277785
41,artist1677,-0.0902299033584
41,artist1676,-0.0991969659789
41,artist1675,-0.00701995061988
41,artist1673,-0.0189012474505
41,artist1672,-0.00147958041543
41,artist1671,0.00106869296048
41,artist1479,0.0216547409176
41,artist1478,0.0266500302312
41,artist699,-0.0164286290298
41,artist693,-0.0165124342631
41,artist692,-0.0254146981958
41,artist691,-0.139874619321
41,artist1472,-0.207617377819
41,artist697,0.171299758105
41,artist696,-0.0641278902466
41,artist694,-0.0202007600773
41,artist275,0.0297900199758
41,artist274,0.0977955718837
41,artist277,0.00164457864932
41,artist276,0.125564961826
41,artist270,-0.0106840792287
41,artist272,0.0375778163079
41,artist279,0.0353558694109
41,artist278,-0.025682742053
41,location228,0.0232384743218
41,location229,0.0383704719107
41,location224,-0.161937910171
41,location225,-0.104278687361
41,location226,0.0649083940242
41,location227,0.0264438651155
41,location220,-0.0254908571344
41,location221,-0.101626698373
41,location222,-0.400131194059
41,location223,0.0820897027032
41,artist301,0.00619724784041
41,artist303,-0.090096634664
41,artist305,0.00496494019927
41,artist307,-0.0811498907388
41,artist306,-0.0532925060899
41,artist903,-0.00362278877375
41,artist902,0.0337921851485
41,artist907,0.00846607361361
41,artist906,-0.036644623906
41,artist905,0.0535215728765
41,artist904,-0.0213184472641
41,artist909,-0.000159127357464
41,artist908,-0.028428821008
41,location15,-0.0234090234216
41,location350,-0.0223930213146
41,location352,-0.00613610162657
41,location353,0.00209088688775
41,location354,0.635530378204
